word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,word16,word17,word18,word19,word20,word21,word22,word23,word24,word25,word26,word27,word28,word29,time,label,top3
"('받다', 0.03350628539919853)","('급', 0.026888661086559296)","('판정', 0.026743298396468163)","('국가', 0.023395752534270287)","('손해', 0.02260245941579342)","('씨', 0.020149119198322296)","('배상', 0.020009677857160568)","('전상', 0.016439950093626976)","('소멸시효', 0.01582753099501133)","('소송', 0.015484092757105827)","('하다', 0.01509200781583786)","('신체검사', 0.01424052007496357)","('인정', 0.013972983695566654)","('입대', 0.012403222732245922)","('신체', 0.01199434231966734)","('현역', 0.011804676614701748)","('재판부', 0.011803220957517624)","('청구', 0.011408590711653233)","('징병검사', 0.010719525627791882)","('판결', 0.01071626041084528)","('처분', 0.010688329115509987)","('내다', 0.00965458620339632)","('의병', 0.009588032960891724)","('상대', 0.009515827521681786)","('지나다', 0.009417052380740643)","('공상', 0.008938558399677277)","('면제', 0.00891215167939663)","('중사', 0.008908894844353199)","('전역', 0.00887859147042036)","('패소', 0.008853977546095848)",2020.06.01,0,받다/ 급/ 판정
"('뉴시스', 0.02300162985920906)","('전쟁', 0.017262671142816544)","('행사', 0.01544477790594101)","('사령부', 0.015107791870832443)","('코로나', 0.012375506572425365)","('제', 0.012213931418955326)","('참전', 0.011258632875978947)","('뉴스1', 0.010984182357788086)","('명', 0.0102808503434062)","('미군', 0.010263790376484394)","('군인공제회', 0.010021570138633251)","('장', 0.009366155602037907)","('관리', 0.008924775756895542)","('유해', 0.008809122256934643)","('사령관', 0.00849463976919651)","('부문', 0.008392571471631527)","('주한', 0.00796899851411581)","('공감', 0.0077751995995640755)","('확진', 0.007746731862425804)","('병사', 0.007458854001015425)","('정요', 0.007361961528658867)","('추진', 0.007245158776640892)","('전사자', 0.007102404721081257)","('이사', 0.006972178816795349)","('봉환', 0.0068213120102882385)","('뮤지컬', 0.0065171378664672375)","('국방', 0.006449309643357992)","('정보처장', 0.006291680037975311)","('등', 0.00604208093136549)","('경제', 0.006041818764060736)",2020.06.01,1,뉴시스/ 전쟁/ 행사
"('사격', 0.038460079580545425)","('탄흔', 0.028940025717020035)","('헬기', 0.024282796308398247)","('전', 0.02076559327542782)","('하', 0.015085232444107533)","('가능', 0.014595079235732555)","('실장', 0.01413723174482584)","('광주', 0.012648191303014755)","('재판', 0.012329059652984142)","('김', 0.011971984058618546)","('층', 0.01126083917915821)","('개', 0.011220148764550686)","('전일', 0.011181436479091644)","('빌딩', 0.01111281756311655)","('불', 0.010858980938792229)","('성', 0.00912435632199049)","('출석', 0.009061254560947418)","('유력', 0.008069789968430996)","('당시', 0.008021191693842411)","('기록', 0.00790337473154068)","('건물', 0.007732434663921595)","('전두환', 0.00764376251026988)","('증인', 0.007068476174026728)","('법정', 0.0070490348152816296)","('흔적', 0.006791592109948397)","('조사', 0.006776631809771061)","('않다', 0.00659551378339529)","('실험', 0.006459169089794159)","('도청', 0.006442507728934288)","('높다', 0.006257107947021723)",2020.06.01,2,사격/ 탄흔/ 헬기
"('공연', 0.01528474222868681)","('의원', 0.013998862355947495)","('시위', 0.011996181681752205)","('피해', 0.011511783115565777)","('비서관', 0.010710541158914566)","('적', 0.010168700478971004)","('군', 0.009055952541530132)","('시위대', 0.009044625796377659)","('흑인', 0.007973415777087212)","('명', 0.007344801444560289)","('진급', 0.006995505187660456)","('한', 0.006986469496041536)","('청와대', 0.006936558056622744)","('플로이드', 0.006869207601994276)","('국회', 0.0064254626631736755)","('문제', 0.006238891277462244)","('것', 0.006176835857331753)","('대통령', 0.006099069025367498)","('주', 0.005988221149891615)","('있다', 0.005891330074518919)","('책임', 0.005888178013265133)","('사망', 0.005856144241988659)","('위원회', 0.005581584759056568)","('교육', 0.005571489688009024)","('조직', 0.005559707060456276)","('매장', 0.00555439293384552)","('지원', 0.005416837986558676)","('사건', 0.005286093335598707)","('미국', 0.005192351993173361)","('지다', 0.005084071308374405)",2020.06.01,3,공연/ 의원/ 시위
"('씨', 0.019315514713525772)","('경찰', 0.016417641192674637)","('사단', 0.01483866386115551)","('스리랑카', 0.013027902692556381)","('진도', 0.012139784172177315)","('남성', 0.01201196201145649)","('국적', 0.011711731553077698)","('무공훈장', 0.011102909222245216)","('확인', 0.010530885308980942)","('시', 0.010507067665457726)","('동료', 0.010321793146431446)","('살해', 0.009636287577450275)","('철원', 0.009134561754763126)","('넘어가다', 0.0087452856823802)","('지난달', 0.008577223867177963)","('혐의', 0.008472880348563194)","('개방', 0.008358223363757133)","('철원경찰서', 0.008264453150331974)","('학도병', 0.008010512217879295)","('전남', 0.007701899856328964)","('오전', 0.00762803852558136)","('당국', 0.007263375446200371)","('북한', 0.007249687798321247)","('인공', 0.006890554446727037)","('철새', 0.00689055398106575)","('지역', 0.006813884247094393)","('분', 0.0067604887299239635)","('뉴스', 0.006687195505946875)","('강원', 0.006614001002162695)","('발견', 0.0066043781116604805)",2020.06.01,4,씨/ 경찰/ 사단
"('이다', 0.015269995667040348)","('들', 0.013819013722240925)","('충남대', 0.012711772695183754)","('중위', 0.012662398628890514)","('현', 0.011487917974591255)","('정신대', 0.011023486033082008)","('교수', 0.010958105325698853)","('권', 0.010580761358141899)","('백선엽', 0.010104089044034481)","('충원', 0.009994110092520714)","('그', 0.009166095405817032)","('위안부', 0.007510707248002291)","('현재', 0.0068685878068208694)","('정부', 0.006269105710089207)","('기금', 0.006035867612808943)","('발전', 0.0060147475451231)","('친', 0.005879203788936138)","('기부', 0.005794947501271963)","('시절', 0.005788106471300125)","('파', 0.005607647355645895)","('만', 0.005517135839909315)","('대한민국', 0.005508254282176495)","('한국', 0.00523174274712801)","('안장', 0.005184299778193235)","('오다', 0.005139769986271858)","('동기', 0.0051170336082577705)","('환경공학', 0.005077032372355461)","('거', 0.004929693881422281)","('우리', 0.004844199866056442)","('스타', 0.00481314305216074)",2020.06.01,5,이다/ 들/ 충남대
